severity_level,severity_priority,mach_root_label_name,strategy_id,strategy_name,reason,POC,data_days,total_review_in_cnt,total_review_done_cnt,total_label_cnt,avg_review_in_cnt,avg_review_done_cnt,avg_label_cnt,label_rate,prev_avg_review_in_cnt,prev_label_rate,growth_rate,daily_delta,hit_rule_ids,hit_conditions
notice,3,领导人,10009721379,【进审】漫画领导人-邓小平-eva,eva_119184_wanghongwen_poi_name_review,宋诗慧,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10014783118,送人审_体制机制_攻击吐槽_综合风险_长周期聚类_fusion,swjl_eva_88680_selfsee,李中涛,2,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10016839882,送人审_党国_综合_同质化重复违规用户,leader_s0_core_send_tcs,李中涛,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10009639469,【送人审】三级标签模型_不规范使用N1元素,high_threshold_leader_mao_B_eva,宋诗慧,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,偏激社会情绪和涉外言论,10022486911,【图集】友见_不当煽动_PE_综合,eva_fewshot_80122_review,张发奇,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,偏激社会情绪和涉外言论,10006581306,送审-偏激&涉外高危消重,n1_ocr_review,张发奇,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,引人不适,10033940931,识别_真实血腥与死亡场景_尸体场景增补PE,leader_antidirt,陈思乔,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10027228781,识别_攻击吐槽体制机制V6-送人审,neg_public_officials_imagev1_sh,李中涛,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10032321774,识别_出现N1元素_领导人漫画,model_llm_soldrier_inlove_review,宋诗慧,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10033564002,识别_xp称谓,n1risk_ocr_leader_table,宋诗慧,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,偏激社会情绪和涉外言论,10023879373,【图文】涉外籍人员不当内容_歧视黑人_送审,user_politic_rept_cnt_review,张发奇,2,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,偏激社会情绪和涉外言论,10022159174,【自见】天安门/中南海+煽动性歌曲,high_threshold_leader_mao_B,张发奇,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10013819864,送人审_党政_体制机制_综合lv2,asr_n1_risk_words_fromZL_review,李中涛,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10027228780,识别_省级以下国家机构或人员负面V5-送人审,model_llm_yingshe_ldr_pe_review,李中涛,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10009652793,【短视频】地方敏感官员s3召回,leader_s3_recall_new,李中涛,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10030452405,识别_评论区Emoji表情排列成LS风险,N1_veiled_text_title_referring_long_video,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10032021614,识别_公职人员执法负面v9_高粉送审,party_state_military_gov_8870_asr_antidirt,李中涛,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10031298175,识别_时政8分类p4分裂,hit_antidirt_leader_nlp_e2e,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10023388937,图文自见_历史虚无_四人帮模型_送人审,leader_antidirt,李中涛,2,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10006025503,中视频-声纹进审：卢台长,N1_face_badwords_review,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10012314255,【送审】领导人OCR敏感词-nlp,direct_review_sensitive_word,宋诗慧,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10031258753,【送人审】游戏场景小字号OCR_v1,eva_67337_party_gov_nation_element_general_review,宋诗慧,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,色情性化,10030391682,色情低俗-色情导流-eva-补充场景-1轮,eva_teenbully050_keywords,刘小楷,2,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10032321774,识别_出现N1元素_领导人漫画,leader_mao_antidirt_unrecommend_review,宋诗慧,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10009721381,【送审】领导人漫画-江泽民,eva_major_foreign_leaders_descendant_of_sun,宋诗慧,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10030813525,【人审】LS国殇之柱+专家特征,weiquan_hp_zonghe,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,指令舆情相关,10023716543,识别_两委换届_送人审,extremist_hate_japan_highfrequency_user_review,张发奇,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10033807478,识别_七一授勋仪式_无资质19N2,party_state_military_gov_8872_title_antidirt,宋诗慧,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10031013240,识别_AIGC坦克人,hit_ocr_ms_foreign,杜衡,2,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10030813524,【人审】LS国殇之柱router+专家特征,antidirt_eva_party_state_military_gov_8873_title_review,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10004801323,【送审】历史虚无-恶搞英烈,sdpw_rumariben_300vv_tuiren,李中涛,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10024203915,图文_下架_党国象征元素拟人化_送审,egaoyinglie_auto_sh,李中涛,2,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,偏激社会情绪和涉外言论,10008451411,【短】送审-攻击中国涉外活动和政策v1,improper_n1_v3_test,张发奇,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10012811199,【人审-LS风险】标题_LS常规词表_8887,n1risk_ocr_leader_table,杜衡,3,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,偏激社会情绪和涉外言论,10019869931,【ZL送人审】煽动排外_辱骂日本_title,extremist_hate_japan_highfrequency_user_review,张发奇,2,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10013031733,【人审】国家安全-常规词表-OCR,eva_76686_gov_image_neg_police_appearance_date_poi_review,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10006025504,中视频-声纹进审：郭文贵,expert_redivist_party_state_military_gov_general_repeat_violate_user_review,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10028327052,识别_渲染、错误解读党内重大敏感事件V9,egaoyinglie_032v2_sh,李中涛,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10008387614,【人审】极端主义-宣扬法西斯主义-纳粹图像综合,high_threshold_leader_mao_B,杜衡,2,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,偏激社会情绪和涉外言论,10022159174,【自见】天安门/中南海+煽动性歌曲,antidirt_eva_party_state_military_gov_8873_title_review,张发奇,2,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10024956880,【ZL送人审】猪头卡通形象,high_threshold_leader_mao_B,宋诗慧,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,指令舆情相关,10023716543,识别_两委换届_送人审,user_politic_rept_cnt_review,张发奇,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,不良行为或争议价值观,10033845617,识别_时代峰峻PE策略,attack_N1_high_risk_keywords,陈雅静,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10033856376,识别_国家安全_泄露国家秘密_通用PE,ZL_tuwen_yinhuishezheng_shibie,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10030827217,【人审】LSduty哥router+专家特征,eva_party_state_element_informal_ugc_self_see_review,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,侵犯未成年权益,10010911946,【送人审】7383-OCR词表,local_officials_title_antidirt,张宇轩,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,短期策略迁移,10010169296,【送审100%】敏感人物-自见-人脸-非涉政s1s2,eva_disuduanzi_youth1_audit,陈思乔,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10025821473,【人审-藏语队列】敏感人物达赖V2-海外,controversial_recall_V1,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10031711390,LS_OCR词表,ocr_tuxiang_3360,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10032811670,【人审-敏感人物】历史违规+敏感人物人脸,eva_111873_enforcement_neg_cluster6_complaint_review,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10032811670,【人审-敏感人物】历史违规+敏感人物人脸,risk_of_violence_in_social,杜衡,2,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,偏激社会情绪和涉外言论,10015228482,推人-搬运用户新发,tuwen_pe_improper_public_protest_review,张发奇,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10024203915,图文_下架_党国象征元素拟人化_送审,high_risk_dedup_N1_to_review,李中涛,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10031013240,识别_AIGC坦克人,leader_former_s1s2,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10034206201,【人审-藏语队列】达赖生日扩召回策略_疑似涉藏分裂分子,attack_N1_high_risk_keywords,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10023205940,【人审】售卖毛选书籍管控,music_id_list_12198_pianji_review,宋诗慧,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10023717450,渲染、错误解读党内重大敏感事件-pe,party_state_military_gov_8872_title_antidirt,李中涛,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10004570366,【国家分裂主义】分裂主义元素展示-台湾双十logo-增强版,n1risk_ocr_gandalf_leader_table,杜衡,2,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10001719071,【送审】领导人OCR词表-短,cartoon_leader_19,宋诗慧,2,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10009267678,【送审】历史虚无-恶搞英烈autoeva,asr_n1_risk_words_fromZL_review,李中涛,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10032150605,【人审-敏感人物】直播切片+敏感人物人脸,hit_antidirt_1768,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10030827215,【人审】白纸运动(含AIGC)router+专家特征,ZL_eva_n1_cartoon_neg_review,杜衡,2,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10008386569,【送审】监管要求-省部级监管特殊收严,ocr_title_n1_risk_words_fromZL_review,李中涛,2,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,指令舆情相关,10019542616,【ZL送人审】图文-风险APP-隐晦涉政文本识别,eva_70987_mechanism_insult_general_long_term_cluster_review,张发奇,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10030813526,【人审】LS纪念碑+专家特征,leader_non_core_s1s2,杜衡,2,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,指令舆情相关,10022600359,【ZL推人审】影射/负面情绪-全场景PE*除场景1/8-推人提准,high_risk_dedup_N1_to_review_qianyi,张发奇,2,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10031620188,识别_消解非核心领导人严肃性_毛漫画,pe_rag_party_state_gov_dazi_review,宋诗慧,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10031013240,识别_AIGC坦克人,charge_content,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10006025504,中视频-声纹进审：郭文贵,eva_enforcement_neg_60319_friend_see_review,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,侵犯未成年权益,10032310246,识别_未成年人早婚早孕q2v4,LS_regular_BASE_OCR_words_review,张宇轩,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10010951314,【人审-LS相关】LS音频高危消重,historical_nihilism_s1s2,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10033554719,识别_gandalf策略替换_时政8分类p2LS,weiquan_hp_zonghe,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10025586545,【新】国家分裂主义-宣扬分裂主义-分裂主义说法-副本31,LS_white_paper_26_review,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10012811198,【人审-LS风险】BASE_OCR_LS常规词表_8883,wordlist_yishixingtai_title,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10025185114,【人审】违背信仰自由-副本99,satirically_thoseinpower_auto,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10011947363,【送审】地方官员asr词表,asr_n1_risk_words_fromZL_review,李中涛,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,党和国家形象负面,10014932034,送人审_机构公职_执法负面_综合风险_举报抽样,high_risk_dedup_N1_to_review_qianyi,李中涛,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10025185118,新疆进审-词表-副本20,party_state_military_gov_8872_title_antidirt,杜衡,2,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10033177739,识别_N1多元素组合,model_llm_cblsmgnr_tankeren_all_disp,宋诗慧,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,偏激社会情绪和涉外言论,10034455734,识别_展示过激维权行为_专家策略迁移,zzyy_chaoxi_0vv,张发奇,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10031460843,识别_传播LS敏感内容_坦克人,model_llm_cblsmgnr_tkny_disp,杜衡,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,领导人,10005958670,【送审】领导人高危消重,satirically_thoseinpower_auto,宋诗慧,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,国家安全,10031013240,识别_AIGC坦克人,party_state_military_gov_8871_ocr_antidirt,杜衡,2,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,指令舆情相关,10023716543,识别_两委换届_送人审,tuwen_eva_antidirt_xinfang_stop_pushing_0vv_review,张发奇,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
notice,3,偏激社会情绪和涉外言论,10022486911,【图集】友见_不当煽动_PE_综合,eva_140992_mechanism_instult_title_ocr_self_see_review,张发奇,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,notice_low_label_rate,近7天打标率<10%且进审量>0，纳入观察
